id,name,teacher,day,slots,credit,isBase,isLang,CourseNumber,program,isSmr
1021148,中國知識產權法,李治安,4,5|6,2,False,False,651581001,法律系碩士班,False
1021149,刑法中心公益服務實習（一）,李聖傑,1,2,1,False,False,651582001,法律系碩士班,False
1021150,比較刑事訴訟法（一）,段重民,1,6|7,2,False,False,651632001,法律系碩士班,False
1021151,法律實習,何賴傑,0,,2,False,False,651710001,法律系碩士班,False
1021152,國際海洋法,陳貞如,4,5|6,2,False,False,651808001,法律系碩士班,False
1021153,公平交易法研究（二）,吳秀明,1,F,1,False,False,651821001,法律系碩士班,False
1021154,中國大陸公司法研究（二）,王文杰,3,3|4,2,False,False,651838001,法律系碩士班,False
1021155,國際法實例研習（一）,陳純一,3,F|G,2,False,False,651950001,法律系碩士班,False
1021201,企業併購實例研習（二）,方嘉麟、林進富、樓永堅,1,5|6|7,3,False,False,652075001,法科所,False
1021202,憲法,吳秦雯,4,2|3|4,3,True,False,652098001,法科所,False
1021203,民法,吳瑾瑜,1,5|6,4,True,False,652099001,法科所,False
1021204,刑法,李聖傑,2,5|6|7,3,True,False,652100001,法科所,False
1021205,民事訴訟法,蕭亨國,2,7|8|E,3,True,False,652102001,法科所,False
1021206,保險與法律（一）,葉啟洲,2,1|2,2,False,False,652117001,法科所,False
1021207,法學導論,王曉丹,4,5|6,2,True,False,652120001,法科所,False
1021208,國際事務與法律（一）,陳貞如,4,8|E,2,False,False,652125001,法科所,False
1021209,土地、空間與法律（一）,黃立,1,7|8,2,False,False,652131001,法科所,False
1021210,國際私法,王海南,2,5|6|7,3,False,False,652137001,法科所,False
1021211,商事法總論及公司法,林國全,5,2|3|4,3,False,False,652149001,法科所,False
1021212,商事法總論及公司法,劉連煜,5,2|3|4,3,False,False,652149011,法科所,False
1021213,商事法總論及公司法,方嘉麟,5,2|3|4,3,False,False,652149021,法科所,False
1021214,證券交易法,劉連煜,2,3|4,2,False,False,652150001,法科所,False
1021215,勞動法,林良榮,3,5|6|7,3,False,False,652151001,法科所,False
1021216,勞動法,黃程貫,3,5|6|7,3,False,False,652151011,法科所,False
1021217,法律倫理,劉宏恩,4,5|6,2,False,False,652155001,法科所,False
1021218,法律服務,劉宏恩,1,C|D,2,False,False,652160001,法科所,False
1021219,國際公法,陳純一,1,E|F|G,3,False,False,652163001,法科所,False
1021220,票據法,顏玉明,4,3|4,2,False,False,652167001,法科所,False
1021221,票據法,朱德芳,2,7|8,2,False,False,652167011,法科所,False
1021222,智慧財產權法總論,馮震宇,4,3|4,2,False,False,652168001,法科所,False
1021223,民事訴訟法（一）,姜世明,2,2|3|4,3,False,False,652169001,法科所,False
1021224,民事訴訟法（一）,許政賢,2,2|3|4,3,False,False,652169011,法科所,False
1021225,刑事訴訟法（二）,楊雲驊,5,3|4,2,False,False,652170001,法科所,False
1021226,商事法總論與公司法,林國全,5,2|3|4,3,False,False,652174001,法科所,False
1021227,商事法總論與公司法,劉連煜,5,2|3|4,3,False,False,652174011,法科所,False
1021228,商事法總論與公司法,方嘉麟,5,2|3|4,3,False,False,652174021,法科所,False
1021229,地方自治法,詹鎮榮,1,5|6,2,False,False,652903001,法科所,False
1021230,英文契約導讀及撰寫（二）,顏玉明,5,5|6,2,False,True,652904001,法科所,False
1021231,著作權法,李治安,2,7|8,2,False,False,652911001,法科所,False
1021232,財經法律與企業經營（一）,馮震宇,4,5|6|7,3,False,False,652916001,法科所,False
1021233,政府採購法,顏玉明,4,5|6,2,False,False,652927001,法科所,False
1021234,專利法,沈宗倫,3,3|4,2,False,False,652931001,法科所,False
1022001,基礎法學,江玉林、陳惠馨,6,2|3|4,3,False,False,961019001,法碩專班,False
1022002,行政法,劉宗德,2,F|G|H,3,True,False,961020001,法碩專班,False
1022003,民法債編總論,王千維、徐婉寧,6,D|5|6,3,True,False,961021001,法碩專班,False
1022004,物權法,吳瑾瑜、陳洸岳,5,F|G|H,3,True,False,961022001,法碩專班,False
1022005,刑法分則,李聖傑、許恒達,6,2|3|4,3,True,False,961023001,法碩專班,False
1022006,刑事訴訟法,楊雲驊,6,D|5|6,3,True,False,961024001,法碩專班,False
1022007,勞社法導論,孫迺翊、黃程貫,2,F|G|H,3,True,False,961025001,法碩專班,False
1022008,民事訴訟法專題研究,姜世明、許政賢,5,F|G|H,3,False,False,961026001,法碩專班,False
1022009,企業併購法專題研究,陳泰明、劉連煜,3,F|G|H,3,False,False,961028001,法碩專班,False
1022010,中國大陸商法專題研究,王文杰,4,F|G|H,3,False,False,961029001,法碩專班,False
1022011,法學科際整合導論（二）,江玉林,6,8,0,False,False,961030001,法碩專班,False
1022012,智慧財產權法專題研究,馮震宇,3,F|G|H,3,False,False,961038001,法碩專班,False
1022013,保險法專題研究,張冠群,3,F|G|H,3,False,False,961040001,法碩專班,False
1022014,消費者保護法,楊淑文,6,3|4,2,False,False,961044001,法碩專班,False
1022015,租稅法專題研究,傅玲靜,1,F|G|H,3,False,False,961045001,法碩專班,False
1022016,刑法案例研習,許玉秀、陳志輝,4,F|G|H,3,False,False,961046001,法碩專班,False
1022017,中國大陸投資法律制度與實務,王文杰,4,F|G|H,3,False,False,961047001,法碩專班,False
1022018,台美專利法理論與實務,沈宗倫、熊誦梅,4,F|G|H,3,False,False,961048001,法碩專班,False
1022019,家事事件法,許政賢、陳惠馨,6,D|5,2,False,False,961049001,法碩專班,False
1022020,醫事刑法專題研究（一）,李聖傑、林萍章、陳子平,4,F|G|H,3,False,False,961050001,法碩專班,False
1022021,國際法專題研究,陳貞如,5,F|G|H,3,False,False,961813001,法碩專班,False
1022022,醫事刑法專題研究,李聖傑、林萍章、陳子平,4,F|G|H,3,False,False,961814001,法碩專班,False
1022023,政府採購法專題研究,顏玉明,1,F|G|H,3,False,False,961824001,法碩專班,False
1022024,法律與社會專題研究,王曉丹、劉宏恩,2,F|G|H,3,False,False,961839001,法碩專班,False
1022101,日文法學名著選讀（三）,劉宗德,4,6|7,2,False,True,651017001,法律系碩士班,False
1022102,德文法學名著選讀（六）,黃程貫,1,5|6,2,False,True,651032001,法律系碩士班,False
1022103,商事法規實例研習（二）,林國全,5,3|4,2,False,False,651054001,法律系碩士班,False
1022104,英文法學名著選讀（三）,朱德芳、林郁馨,5,3|4,2,False,True,651055001,法律系碩士班,False
1022105,證券交易法專題研究（四）,劉連煜,5,3|4,2,False,False,651058001,法律系碩士班,False
1022106,比較刑法專題研究（一）,李聖傑、許恒達,3,3|4,2,False,False,651074001,法律系碩士班,False
1022107,親子法專題研究（一）,王海南,2,7|8,2,False,False,651095001,法律系碩士班,False
1022108,民事訴訟法專題研究（二）,姜世明、許政賢,4,5|6,2,False,False,651126001,法律系碩士班,False
1022109,公司法專題研究（二）,賴源河,4,3|4,2,False,False,651157001,法律系碩士班,False
1022110,行政法專題研究（一）,劉宗德,4,D|5,2,False,False,651169001,法律系碩士班,False
1022111,日文法學名著選讀（二）,林國全,4,7|8,2,False,True,651171001,法律系碩士班,False
1022112,金融法專題研究（二）,劉連煜,2,3|4,2,False,False,651179001,法律系碩士班,False
1022113,財產法專題研究（三）,王千維,2,3|4,2,False,False,651230001,法律系碩士班,False
1022114,國際公法專題研究（三）,陳貞如,4,7|8,2,False,False,651277001,法律系碩士班,False
1022115,智慧財產權法專題研究（一）,沈宗倫,5,7|8|E,3,False,False,651310001,法律系碩士班,False
1022116,超國界法律問題專題研究（二）,陳長文,2,8|E,2,False,False,651315001,法律系碩士班,False
1022117,憲法專題研究（六）,孫迺翊,1,7|8,2,False,False,651325001,法律系碩士班,False
1022118,福利服務與社會救助法專題研究（一）,郭明政,5,3|4,2,False,False,651344001,法律系碩士班,False
1022119,保險法專題研究（五）,張冠群,4,5|6,2,False,False,651357001,法律系碩士班,False
1022120,集體勞動法專題研究（二）,林佳和,4,3|4,2,False,False,651371001,法律系碩士班,False
1022121,英文公法學名著選讀（一）,廖元豪,4,3|4,2,False,True,651387001,法律系碩士班,False
1022122,憲法專題研究（七）,蘇永欽,3,F|G,2,False,False,651390001,法律系碩士班,False
1022123,國際商業與法律實習（二）,李治安、沈宗倫,2,E,1,False,False,651410001,法律系碩士班,False
1022124,國際金融與投資法（一）,張冠群,4,3|4,2,False,False,651412001,法律系碩士班,False
1022125,民事判決專題研究（二）,許政賢,4,3|4,2,False,False,651413001,法律系碩士班,False
1022126,公法案例分析（四）,吳秦雯,4,7|8,2,False,False,651415001,法律系碩士班,False
1022127,法文法學名著選讀（三）,吳秦雯,3,1|2,2,False,True,651437001,法律系碩士班,False
1022128,刑事證據法專題研究（七）,何賴傑,2,3|4,2,False,False,651438001,法律系碩士班,False
1022129,國際智慧財產權法（二）,李治安、沈宗倫,1,5|6,2,False,False,651439001,法律系碩士班,False
1022130,英文公法學名著選讀（五）,廖元豪,4,3|4,2,False,True,651440001,法律系碩士班,False
1022131,民事判決專題研究（三）,許政賢,4,3|4,2,False,False,651441001,法律系碩士班,False
1022132,公寓大廈管理條例,吳瑾瑜,4,5|6,2,False,False,651657001,法律系碩士班,False
1022133,法理學專題研究（一）,江玉林,2,2|3|4,3,False,False,651695001,法律系碩士班,False
1022134,公寓大廈管理條例實例研習,吳瑾瑜,4,7,1,False,False,651738001,法律系碩士班,False
1022135,財法中心公益服務實習（二）,朱德芳,1,1,1,False,False,651740001,法律系碩士班,False
1022136,國際法實例研習（二）,陳純一,3,F|G,2,False,False,651741001,法律系碩士班,False
1022137,海上保險,黃正宗,5,2|3|4,3,False,False,651742001,法律系碩士班,False
1022138,公法中心公益服務實習（四）,劉定基,1,2,1,False,False,651743001,法律系碩士班,False
1022139,勞社法中心公益服務實習（一）,孫迺翊,1,2,1,False,False,651745001,法律系碩士班,False
1022140,刑法中心公益服務實習（四）,李聖傑,1,2,1,False,False,651747001,法律系碩士班,False
1022141,財經法綜合研習,朱德芳、林郁馨,3,5|6,2,False,False,651813001,法律系碩士班,False
1022142,公平交易法研究（三）,吳秀明,1,F,1,False,False,651834001,法律系碩士班,False
1022143,大陸保險法專題,王文杰,1,7|8,2,False,False,651892001,法律系碩士班,False
1022144,大陸經貿法律研究（二）,王文杰,2,3|4,2,False,False,651923001,法律系碩士班,False
1022201,法律文件寫作與資料蒐集,許政賢、顏玉明,5,3|4,2,True,False,652096001,法科所,False
1022202,民法,周伯峰、劉宏恩,3,3|4,4,True,False,652099002,法科所,False
1022203,刑法,李聖傑,2,5|6|7,3,True,False,652100002,法科所,False
1022204,行政法,劉宗德,3,5|6|7,3,True,False,652101001,法科所,False
1022205,刑事訴訟法,楊雲驊,2,2|3|4,3,True,False,652103001,法科所,False
1022206,工程與法律（二）,黃立、顏玉明,4,5|6,2,False,False,652145001,法科所,False
1022207,社會法,孫迺翊,3,5|6|7,3,False,False,652146001,法科所,False
1022208,國際貿易與法律（二）,洪德欽、許耀明、蔡孟佳,4,5|6|7,3,False,False,652147001,法科所,False
1022209,證券交易法,林國全,4,5|6,2,False,False,652150001,法科所,False
1022210,法律倫理,姜世明,4,3|4,2,False,False,652155001,法科所,False
1022211,刑事法綜合研習,林俊益,1,5|6|7|8,2,False,False,652159001,法科所,False
1022212,法律服務,劉宏恩,1,C|D,2,False,False,652160002,法科所,False
1022213,刑事訴訟法（一）,何賴傑,1,5|6|7,3,False,False,652161001,法科所,False
1022214,刑事訴訟法（一）,楊雲驊,1,5|6|7,3,False,False,652161011,法科所,False
1022215,民事訴訟法（二）,姜世明,2,2|3|4,3,False,False,652162001,法科所,False
1022216,民事訴訟法（二）,許政賢,2,2|3|4,3,False,False,652162011,法科所,False
1022217,國際公法,許耀明,2,5|6|7,3,False,False,652163001,法科所,False
1022218,公平交易法,吳秀明,1,8|E,2,False,False,652164001,法科所,False
1022219,保險法,葉啟洲,5,2|3|4,3,False,False,652165001,法科所,False
1022220,保險法,張冠群,5,2|3|4,3,False,False,652165011,法科所,False
1022221,海商法,沈宗倫,2,7|8,2,False,False,652166001,法科所,False
1022222,海商法,張新平,5,D|5,2,False,False,652166011,法科所,False
1022223,資訊科技與法律（一）,李治安,2,5|6,2,False,False,652171001,法科所,False
1022224,國際貿易法,許耀明,3,2|3|4,3,False,False,652172001,法科所,False
1022225,公法綜合研習,詹鎮榮,3,3|4,2,False,False,652173001,法科所,False
1022226,商標法,馮震宇,4,3|4,2,False,False,652897001,法科所,False
1022227,企業併購法,劉連煜,5,1|2,2,False,False,652898001,法科所,False
1022228,個人資料保護法及資訊公開法,劉定基,3,5|6,2,False,False,652899001,法科所,False
1022229,刑法實例研習,陳志輝,4,D,1,False,False,652900001,法科所,False
1022230,刑事訴訟法實例研習,何賴傑,2,5|6,2,False,False,652901001,法科所,False
1022231,法律與社會科學,王曉丹,5,D|5|6,3,False,False,652902001,法科所,False
1022232,強制執行法與破產法,王金龍,3,F|G,2,False,False,652907001,法科所,False
1022233,性別傾向與法律,王海南,2,5|6,2,False,False,652917001,法科所,False
1022234,智慧財產與企業併購專題研究（二）,馮震宇,4,5|6|7,3,False,False,652920001,法科所,False
1022235,政府採購協定與各國法令規範,顏玉明,4,3|4,2,False,False,652923001,法科所,False
1022236,歐盟法律專題研究,許耀明,2,3|4,2,False,False,652936001,法科所,False
1022237,性別研究導論,王曉丹,4,2|3|4,3,False,False,652937001,法科所,False
1031001,法學英文,朱德芳、張冠群,3,F|G|H,3,False,True,961005001,法碩專班,False
1031002,民事訴訟法,姜世明、許政賢,6,D|5|6,3,True,False,961006001,法碩專班,False
1031003,法學科際整合導論（一）,江玉林,6,8,0,False,False,961008001,法碩專班,False
1031004,刑法總則,陳志輝,1,F|G|H,3,True,False,961011001,法碩專班,False
1031005,民法總則,吳瑾瑜、周伯峰,5,F|G|H,3,True,False,961012001,法碩專班,False
1031006,憲法,林佳和,6,2|3|4,3,True,False,961013001,法碩專班,False
1031007,法學導論,江玉林、陳起行,6,D|5|6,3,True,False,961014001,法碩專班,False
1031008,民法債編各論,王千維、徐婉寧,6,2|3|4,3,True,False,961015001,法碩專班,False
1031009,侵權行為法專題研究,楊芳賢,2,F|G|H,3,False,False,961041001,法碩專班,False
1031010,公司法,林國全,5,F|G|H,3,True,False,961042001,法碩專班,False
1031011,契約法,楊淑文,7,6,1,False,False,961051001,法碩專班,False
1031012,財產與電腦犯罪,李聖傑、許恒達,2,F|G|H,3,False,False,961052001,法碩專班,False
1031013,行政法專題研究（一）,詹鎮榮,1,F|G|H,3,False,False,961053001,法碩專班,False
1031014,身分法,王海南、陳惠馨,3,F|G|H,3,False,False,961054001,法碩專班,False
1031015,證券交易法,方嘉麟、林國全,3,F|G|H,3,False,False,961055001,法碩專班,False
1031016,國際法專題研究,許耀明、陳貞如,4,F|G|H,3,False,False,961056001,法碩專班,False
1031017,公寓大廈管理條例,吳瑾瑜,6,E,1,False,False,961057001,法碩專班,False
1031018,論文寫作與研究方法,朱德芳、江玉林、李聖傑、許政賢,6,F|G,2,False,False,961058001,法碩專班,False
1031019,刑事訴訟法專題研究（一）,何賴傑、楊雲驊,7,4|C,2,False,False,961059001,法碩專班,False
1031020,勞動法,林良榮、林佳和、黃程貫,7,D|5,2,False,False,961060001,法碩專班,False
1031021,家事事件法導論,姜世明,0,,1,False,False,961061001,法碩專班,False
1031022,智慧財產訴訟實務（二）,沈宗倫、熊誦梅,4,F|G|H,3,False,False,961062001,法碩專班,False
1031023,政府採購法專題研究（二）,顏玉明,7,F|G|H,1,False,False,961063001,法碩專班,False
1031024,兩岸經貿法制與實務專題研究,王文杰、劉德勳,7,1|2,2,False,False,961810001,法碩專班,False
1031101,德文法學名著選讀（一）,黃程貫,4,5|6,2,False,True,651005001,法律系碩士班,False
1031102,智慧財產權法專題研究（二）,沈宗倫,5,6|7|8,3,False,False,651011001,法律系碩士班,False
1031103,日文法學名著選讀（一）,林國全,4,7|8,2,False,True,651019001,法律系碩士班,False
1031104,保險法專題研究（三）,林勳發,2,3|4,2,False,False,651056001,法律系碩士班,False
1031105,法理學專題研究（四）,陳起行,3,2|3|4,3,False,False,651066001,法律系碩士班,False
1031106,行政法專題研究（二）,詹鎮榮,1,5|6,2,False,False,651067011,法律系碩士班,False
1031107,公司法專題研究（五）,劉連煜,3,3|4,2,False,False,651070001,法律系碩士班,False
1031108,行政法專題研究（八）,劉定基,3,5|6|7,3,False,False,651087001,法律系碩士班,False
1031109,超國界法律問題專題研究（一）,陳長文,2,8|E,2,False,False,651094001,法律系碩士班,False
1031110,中國法律思想史專題研究（二）,黃源盛,4,5|6,2,False,False,651160001,法律系碩士班,False
1031111,德文法學名著選讀（二）,楊雲驊,5,1|2,2,False,True,651172001,法律系碩士班,False
1031112,刑事訴訟法專題研究（五）,楊雲驊,1,5|6,2,False,False,651174001,法律系碩士班,False
1031113,刑法專題研究（三）,李聖傑,2,5|6,2,False,False,651184001,法律系碩士班,False
1031114,契約法專題研究（一）,楊淑文,2,5|6,2,False,False,651216001,法律系碩士班,False
1031115,國際公法專題研究（一）,陳貞如,5,5|6,2,False,False,651226001,法律系碩士班,False
1031116,身分法專題研究（三）,林秀雄,5,5|6,2,False,False,651235001,法律系碩士班,False
1031117,憲法專題研究（三）,董保城,1,7|8,2,False,False,651250001,法律系碩士班,False
1031118,法社會學專題研究（二）,王曉丹,5,5|6|7,3,False,False,651314001,法律系碩士班,False
1031119,國際商法專題研究（一）,林郁馨,2,5|6,2,False,False,651332001,法律系碩士班,False
1031120,民事訴訟法專題研究（三）,姜世明,1,5|6,2,False,False,651338001,法律系碩士班,False
1031121,證券交易法專題研究（五）,林國全,4,3|4,2,False,False,651359001,法律系碩士班,False
1031122,社會保險法專題研究（二）,郭明政,5,3|4,2,False,False,651367001,法律系碩士班,False
1031123,福利服務與社會救助法專題研究（二）,孫迺翊,1,7|8,2,False,False,651376001,法律系碩士班,False
1031124,金融法專題研究（六）,張冠群,5,3|4,2,False,False,651381001,法律系碩士班,False
1031125,英文公法學名著選讀（一）,劉定基,2,5|6,2,False,True,651387001,法律系碩士班,False
1031126,公法案例分析（三）,廖元豪,4,3|4,2,False,False,651388001,法律系碩士班,False
1031127,不當得利法專題研究（一）,王千維,2,3|4,2,False,False,651400001,法律系碩士班,False
1031128,法制史專題研究（五）,陳惠馨,4,7|8|E,3,False,False,651404001,法律系碩士班,False
1031129,國際商業與法律實習（一）,沈宗倫,1,E,1,False,False,651408001,法律系碩士班,False
1031130,勞動契約法專題研究（三）,林良榮,2,5|6,2,False,False,651411001,法律系碩士班,False
1031131,身分法專題研究（六）,王海南,3,5|6,2,False,False,651417001,法律系碩士班,False
1031132,國際智慧財產權法（一）,熊誦梅,2,E|F,2,False,False,651428001,法律系碩士班,False
1031133,刑事政策專題研究（五）,謝如媛,3,5|6|7,3,False,False,651442001,法律系碩士班,False
1031134,行政救濟法專題研究（二）,吳秦雯,5,3|4,2,False,False,651443001,法律系碩士班,False
1031135,環境保護法專題研究（一）,傅玲靜,4,D|5|6,3,False,False,651444001,法律系碩士班,False
1031136,英文法學名著選讀（八）,朱德芳,4,F|G,2,False,True,651445001,法律系碩士班,False
1031137,國際反托拉斯法（一）,謝國廉,1,D|5,2,False,False,651446001,法律系碩士班,False
1031138,英文公法學名著選讀（六）,劉定基,2,5|6,2,False,True,651447001,法律系碩士班,False
1031139,身分法專題研究（七）,王海南,3,5|6,2,False,False,651448001,法律系碩士班,False
1031140,法理學論文寫作,陳起行,5,4,1,False,False,651481001,法律系碩士班,False
1031141,日本民事判例專題研究,徐婉寧,0,,1,False,False,651499001,法律系碩士班,False
1031142,保險法案例演習,張冠群,3,5|6|7,3,False,False,651519001,法律系碩士班,False
1031143,比較刑事訴訟法（二）,段重民,1,6|7,2,False,False,651602001,法律系碩士班,False
1031144,法律實習,何賴傑,0,,2,False,False,651710001,法律系碩士班,False
1031145,公司法案例研習,朱德芳,5,5,1,False,False,651728001,法律系碩士班,False
1031146,刑法中心公益服務實習（五）,何賴傑,1,2,1,False,False,651729001,法律系碩士班,False
1031147,日本人權法專題研究,林良榮,0,,1,False,False,651730001,法律系碩士班,False
1031148,國際人權法,翁燕菁、許耀明,5,D|5|6,3,False,False,651731001,法律系碩士班,False
1031149,財法中心公益服務實習（三）,朱德芳,1,1,1,False,False,651732001,法律系碩士班,False
1031150,公法中心公益服務實習（一）,劉定基,1,2,1,False,False,651734001,法律系碩士班,False
1031151,基法中心公益服務實習（二）,陳惠馨,3,D,1,False,False,651735001,法律系碩士班,False
1031152,勞社法中心公益服務實習（二）,孫迺翊,1,2,1,False,False,651736001,法律系碩士班,False
1031153,人文思想與法律（一）,江玉林,4,2|3|4,3,False,False,651737001,法律系碩士班,False
1031154,競爭法研究（一）,吳秀明,1,F,1,False,False,651817001,法律系碩士班,False
1031155,中國大陸公司法研究（三）,王文杰,3,3|4,2,False,False,651836001,法律系碩士班,False
1031201,民法,徐婉寧,1,5|6,4,True,False,652099001,法科所,False
1031202,刑法,謝如媛,2,2|3|4,3,True,False,652100001,法科所,False
1031203,行政法,劉宗德,4,7|8|E,3,True,False,652101001,法科所,False
1031204,民事訴訟法,蕭亨國,2,7|8|E,3,True,False,652102001,法科所,False
1031205,法學導論,王曉丹,4,5|6,2,True,False,652120001,法科所,False
1031206,金融與法律（一）,詹庭禎,2,F|G,2,False,False,652123001,法科所,False
1031207,國際私法,王海南,2,5|6|7,3,False,False,652137001,法科所,False
1031208,社會法,郭明政,1,5|6|7,3,False,False,652146001,法科所,False
1031209,證券交易法,劉連煜,3,1|2,2,False,False,652150001,法科所,False
1031210,勞動法,林良榮,3,D|5|6,3,False,False,652151001,法科所,False
1031211,勞動法,林佳和,3,D|5|6,3,False,False,652151011,法科所,False
1031212,法律倫理,劉宏恩,4,5|6,2,False,False,652155001,法科所,False
1031213,法律服務,劉宏恩,1,C|D,2,False,False,652160001,法科所,False
1031214,國際公法,陳純一,1,E|F|G,3,False,False,652163001,法科所,False
1031215,票據法,顏玉明,4,3|4,2,False,False,652167001,法科所,False
1031216,票據法,朱德芳,2,7|8,2,False,False,652167011,法科所,False
1031217,智慧財產權法總論,馮震宇,3,3|4,2,False,False,652168001,法科所,False
1031218,民事訴訟法（一）,姜世明,2,2|3|4,3,False,False,652169001,法科所,False
1031219,民事訴訟法（一）,許政賢,2,2|3|4,3,False,False,652169011,法科所,False
1031220,刑事訴訟法（二）,楊雲驊,5,3|4,2,False,False,652170001,法科所,False
1031221,公法綜合研習,詹鎮榮,3,3|4,2,False,False,652173001,法科所,False
1031222,商事法總論與公司法,林國全,5,2|3|4,3,False,False,652174001,法科所,False
1031223,商事法總論與公司法,朱德芳,5,2|3|4,3,False,False,652174011,法科所,False
1031224,商事法總論與公司法,方嘉麟,5,2|3|4,3,False,False,652174021,法科所,False
1031225,非訟程序,姜世明、許政賢,4,D|5,2,False,False,652175001,法科所,False
1031226,土地、環境與法律（一）,黃立,1,7|8,2,False,False,652176001,法科所,False
1031227,企業併購實例研習（三）,方嘉麟、林進富、樓永堅,1,5|6|7,3,False,False,652177001,法科所,False
1031228,民事法綜合研習,許政賢,2,8|E,2,False,False,652178001,法科所,False
1031229,國際海洋法,陳貞如,4,5|6,2,False,False,652895001,法科所,False
1031230,海洋事務與法律,陳貞如,4,7|8,2,False,False,652896001,法科所,False
1031231,家事事件法,姜世明、許政賢,4,3|4,2,False,False,652905001,法科所,False
1031232,政府採購法,顏玉明,4,5|6,2,False,False,652927001,法科所,False
1031233,專利法,沈宗倫,3,3|4,2,False,False,652931001,法科所,False
1031234,營建工程法律專題研究（一）,顏玉明,5,D|5,2,False,False,652934001,法科所,False
1032001,國際商事法專題研究,許耀明,4,F|G|H,3,False,False,961002001,法碩專班,False
1032002,基礎法學,王曉丹、劉宏恩,6,2|3|4,3,False,False,961019001,法碩專班,False
1032003,行政法,劉宗德,3,F|G|H,3,True,False,961020001,法碩專班,False
1032004,民法債編總論,王千維、葉啟洲,5,F|G|H,3,True,False,961021001,法碩專班,False
1032005,物權法,吳瑾瑜、陳洸岳,6,2|3|4,3,True,False,961022001,法碩專班,False
1032006,刑法分則,李聖傑、許恒達,6,D|5|6,3,True,False,961023001,法碩專班,False
1032007,刑事訴訟法,何賴傑,5,F|G|H,3,True,False,961024001,法碩專班,False
1032008,勞社法導論,郭明政、黃程貫,6,D|5|6,3,True,False,961025001,法碩專班,False
1032009,法學科際整合導論（二）,江玉林,6,8,0,False,False,961030001,法碩專班,False
1032010,智慧財產權法專題研究,馮震宇,3,F|G|H,3,False,False,961038001,法碩專班,False
1032011,保險法專題研究,張冠群,3,F|G|H,3,False,False,961040001,法碩專班,False
1032012,白領犯罪專題研究,李聖傑、許恒達,2,F|G|H,3,False,False,961043001,法碩專班,False
1032013,租稅法專題研究,傅玲靜,4,F|G|H,3,False,False,961045001,法碩專班,False
1032014,家事事件法導論,姜世明,6,2|3|4,3,False,False,961061001,法碩專班,False
1032015,中國大陸投資法律制度與實務（二）,王文杰,4,F|G|H,3,False,False,961064001,法碩專班,False
1032016,法律圖像學,江玉林,6,D|5|6,3,False,False,961065001,法碩專班,False
1032017,海洋法專題研究,陳貞如,2,F|G|H,3,False,False,961066001,法碩專班,False
1032018,民事判決專題研究,許政賢,2,F|G|H,3,False,False,961067001,法碩專班,False
1032019,政府採購法專題研究,顏玉明,1,F|G|H,3,False,False,961068001,法碩專班,False
1032020,法資訊學專題研究,陳起行,1,F|G|H,3,False,False,961069001,法碩專班,False
1032021,刑法案例研習（二）,許玉秀、陳志輝,5,F|G|H,3,False,False,961070001,法碩專班,False
1032022,家事事件法專題研究（一）,姜世明,6,2|3|4,3,False,False,961071001,法碩專班,False
1032101,日文法學名著選讀（三）,劉宗德,4,7|8,2,False,True,651017001,法律系碩士班,False
1032102,財產法專題研究（五）,王千維,2,3|4,2,False,False,651025001,法律系碩士班,False
1032103,英文法學名著選讀（二）,方嘉麟,1,5|6,2,False,True,651049001,法律系碩士班,False
1032104,公司法專題研究（五）,方嘉麟,4,3|4,2,False,False,651070001,法律系碩士班,False
1032105,比較憲法專題研究（二）,孫迺翊,2,5|6,2,False,False,651072001,法律系碩士班,False
1032106,英文法學名著選讀（六）,廖元豪,4,3|4,2,False,True,651082001,法律系碩士班,False
1032107,日文法學名著選讀（二）,林國全,4,7|8,2,False,True,651171001,法律系碩士班,False
1032108,刑事訴訟法專題研究（一）,何賴傑,2,3|4,2,False,False,651227001,法律系碩士班,False
1032109,親子法專題研究（二）,王海南,2,7|8,2,False,False,651241001,法律系碩士班,False
1032110,社會法專題研究（二）,郭明政,5,3|4,2,False,False,651247001,法律系碩士班,False
1032111,商事法規實例研習（三）,林國全,4,5|6,2,False,False,651295001,法律系碩士班,False
1032112,西洋法律思想史專題研究（二）,陳起行,3,2|3|4,3,False,False,651304001,法律系碩士班,False
1032113,財產法專題研究（四）,蘇永欽,3,F|G,2,False,False,651316001,法律系碩士班,False
1032114,超國界法律問題專題研究（三）,陳長文,2,8|E,2,False,False,651334001,法律系碩士班,False
1032115,行政法專題研究（九）,林佳和,3,3|4,2,False,False,651339001,法律系碩士班,False
1032116,行政法專題研究（十）,劉宗德,3,6|7,2,False,False,651340001,法律系碩士班,False
1032117,保險法專題研究（六）,張冠群,3,5|6,2,False,False,651375001,法律系碩士班,False
1032118,法文法學名著選讀（一）,吳秦雯,3,3|4,2,False,True,651386001,法律系碩士班,False
1032119,國際商業與法律實習（二）,沈宗倫,2,E,1,False,False,651410001,法律系碩士班,False
1032120,國際商務糾紛解決（一）,顏玉明,5,3|4,2,False,False,651425001,法律系碩士班,False
1032121,國際智慧財產權法（二）,沈宗倫,3,3|4,2,False,False,651439001,法律系碩士班,False
1032122,勞動契約法專題研究（四）,周伯峰、林佳和,3,5|6,2,False,False,651449001,法律系碩士班,False
1032123,刑罰思想史專題研究（二）,許恒達,1,5|6,2,False,False,651450001,法律系碩士班,False
