subNum,subNam,departmentCode,departmentName,registeredCount,remainingSeats,waitingCount,maximumLimit,isFull,addable,remainUpdatedAt,status
306009011,系統分析與設計,306,資訊管理學系,43,17,0,60,false,true,2026-08-31T21:38:53+08:00,ok
306013001,資料結構,306,資訊管理學系,50,0,0,50,true,true,2026-08-31T21:38:53+08:00,ok
306013011,資料結構,306,資訊管理學系,24,26,0,50,false,true,2026-08-31T21:38:53+08:00,ok
306016001,資訊系統專案設計,306,資訊管理學系,15,5,0,20,false,false,2026-08-31T21:38:53+08:00,ok
306016003,資訊系統專案設計,306,資訊管理學系,14,6,0,20,false,false,2026-08-31T21:38:53+08:00,ok
306016011,資訊系統專案設計,306,資訊管理學系,15,5,0,20,false,false,2026-08-31T21:38:53+08:00,ok
306016013,資訊系統專案設計,306,資訊管理學系,13,7,0,20,false,false,2026-08-31T21:38:53+08:00,ok
306016021,資訊系統專案設計,306,資訊管理學系,15,5,0,20,false,false,2026-08-31T21:38:53+08:00,ok
306016023,資訊系統專案設計,306,資訊管理學系,13,7,0,20,false,false,2026-08-31T21:38:53+08:00,ok
306016031,資訊系統專案設計,306,資訊管理學系,15,5,0,20,false,false,2026-08-31T21:38:53+08:00,ok
306016033,資訊系統專案設計,306,資訊管理學系,13,7,0,20,false,false,2026-08-31T21:38:53+08:00,ok
306016041,資訊系統專案設計,306,資訊管理學系,15,5,0,20,false,false,2026-08-31T21:38:53+08:00,ok
306016043,資訊系統專案設計,306,資訊管理學系,11,9,0,20,false,false,2026-08-31T21:38:53+08:00,ok
306016051,資訊系統專案設計,306,資訊管理學系,9,11,0,20,false,false,2026-08-31T21:38:53+08:00,ok
306016053,資訊系統專案設計,306,資訊管理學系,9,11,0,20,false,false,2026-08-31T21:38:53+08:00,ok
306047001,資訊管理,306,資訊管理學系,25,25,0,50,false,true,2026-08-31T21:38:53+08:00,ok
306047011,資訊管理,306,資訊管理學系,50,0,0,50,true,true,2026-08-31T21:38:53+08:00,ok
306049001,程式設計一,306,資訊管理學系,50,0,0,50,true,true,2026-08-31T21:38:53+08:00,ok
306049011,程式設計一,306,資訊管理學系,27,23,0,50,false,true,2026-08-31T21:38:53+08:00,ok
306715001,Agentic AI 在金融領域的應用,306,資訊管理學系,25,0,0,25,true,true,2026-08-31T21:38:53+08:00,ok
306719011,區塊鏈與代幣經濟,306,資訊管理學系,30,0,0,30,true,true,2026-08-31T21:38:53+08:00,ok
306723001,資料科學的商業應用,306,資訊管理學系,7,0,0,7,true,false,2026-08-31T21:38:53+08:00,ok
306738001,數位創新沙龍,306,資訊管理學系,12,0,0,12,true,true,2026-08-31T21:38:53+08:00,ok
307033001,財務管理個案,307,財務管理學系,50,0,0,50,true,false,2026-08-31T21:38:53+08:00,ok
307035001,衍生性金融商品,307,財務管理學系,55,0,0,55,true,false,2026-08-31T21:38:53+08:00,ok
307036001,投資組合管理,307,財務管理學系,30,0,0,30,true,true,2026-08-31T21:38:53+08:00,ok
307838001,金融領域—證券市場,307,財務管理學系,15,0,0,15,true,false,2026-08-31T21:38:53+08:00,ok
307861001,壽險經營管理實務講座,307,財務管理學系,5,0,0,5,true,false,2026-08-31T21:38:53+08:00,ok
307864001,財務軟體應用,307,財務管理學系,24,1,0,25,false,true,2026-08-31T21:38:53+08:00,ok
307874001,不動產投資,307,財務管理學系,40,10,0,50,false,true,2026-08-31T21:38:53+08:00,ok
307907001,金控全方位人才實務,307,財務管理學系,12,8,0,20,false,true,2026-08-31T21:38:53+08:00,ok
308001001,保險學,308,風險管理與保險學系,70,0,0,70,true,true,2026-08-31T21:38:53+08:00,ok
308002001,微積分,308,風險管理與保險學系,0,85,0,85,false,true,2026-08-31T21:38:53+08:00,ok
308003011,民法概要,308,風險管理與保險學系,80,0,0,80,true,true,2026-08-31T21:38:53+08:00,ok
308016001,人壽保險,308,風險管理與保險學系,51,19,0,70,false,true,2026-08-31T21:38:53+08:00,ok
308020001,退休金制度管理與理財規劃,308,風險管理與保險學系,58,12,0,70,false,true,2026-08-31T21:38:53+08:00,ok
308041001,保險契約法,308,風險管理與保險學系,70,0,0,70,true,true,2026-08-31T21:38:53+08:00,ok
308043001,精算數學,308,風險管理與保險學系,75,0,0,75,true,true,2026-08-31T21:38:53+08:00,ok
308044001,風險管理,308,風險管理與保險學系,58,7,0,65,false,true,2026-08-31T21:38:53+08:00,ok
308848001,ESG永續投資與綠色金融創新,308,風險管理與保險學系,35,0,0,35,true,true,2026-08-31T21:38:53+08:00,ok
308855001,區塊鏈與Python程式設計簡介,308,風險管理與保險學系,18,17,0,35,false,true,2026-08-31T21:38:53+08:00,ok
308866001,壽險經營管理實務講座,308,風險管理與保險學系,13,7,0,20,false,true,2026-08-31T21:38:53+08:00,ok
308882001,票據法,308,風險管理與保險學系,3,25,0,28,false,true,2026-08-31T21:38:53+08:00,ok
308951011,微積分實習,308,風險管理與保險學系,0,85,0,85,false,true,2026-08-31T21:38:53+08:00,ok
351011001,國際商學專題研討（一）,351,國際經營與貿易學系,2,3,0,5,false,true,2026-08-31T21:38:53+08:00,ok
351013001,國際商學專題研討（三）,351,國際經營與貿易學系,1,4,0,5,false,true,2026-08-31T21:38:53+08:00,ok
351026011,國際經貿法,351,國際經營與貿易學系,42,8,0,50,false,true,2026-08-31T21:38:53+08:00,ok
351027011,國際貿易與投資,351,國際經營與貿易學系,40,0,0,40,true,true,2026-08-31T21:38:53+08:00,ok
351028011,國際企業策略與管理,351,國際經營與貿易學系,40,0,0,40,true,true,2026-08-31T21:38:53+08:00,ok
351034001,國際金融法專題（一）,351,國際經營與貿易學系,10,0,0,10,true,true,2026-08-31T21:38:53+08:00,ok
351036001,行為投資學,351,國際經營與貿易學系,30,0,0,30,true,true,2026-08-31T21:38:53+08:00,ok
351698001,策略銷售管理,351,國際經營與貿易學系,20,0,0,20,true,true,2026-08-31T21:38:53+08:00,ok
351699001,財務金融與機器學習,351,國際經營與貿易學系,28,2,0,30,false,true,2026-08-31T21:38:53+08:00,ok
351704001,國際經濟法,351,國際經營與貿易學系,6,14,0,20,false,true,2026-08-31T21:38:53+08:00,ok
351705001,數量研究方法,351,國際經營與貿易學系,4,1,0,5,false,true,2026-08-31T21:38:53+08:00,ok
351711001,新創事業發展,351,國際經營與貿易學系,20,0,0,20,true,true,2026-08-31T21:38:53+08:00,ok
351720001,策略行銷分析,351,國際經營與貿易學系,10,0,0,10,true,true,2026-08-31T21:38:53+08:00,ok
351725001,國際金融專題,351,國際經營與貿易學系,0,10,0,10,false,true,2026-08-31T21:38:53+08:00,ok
351727001,專案研究（四）,351,國際經營與貿易學系,7,13,0,20,false,true,2026-08-31T21:38:53+08:00,ok
351729001,WTO專題研究：服務貿易法,351,國際經營與貿易學系,2,18,0,20,false,true,2026-08-31T21:38:53+08:00,ok
351733001,金融時間序列分析,351,國際經營與貿易學系,19,1,0,20,false,true,2026-08-31T21:38:53+08:00,ok
351748001,歐盟經貿法,351,國際經營與貿易學系,3,7,0,10,false,true,2026-08-31T21:38:53+08:00,ok
351786001,財務經濟（一）,351,國際經營與貿易學系,7,33,0,40,false,true,2026-08-31T21:38:53+08:00,ok
351806001,法學方法,351,國際經營與貿易學系,9,6,0,15,false,true,2026-08-31T21:38:53+08:00,ok
351829001,國際投資,351,國際經營與貿易學系,42,3,0,45,false,true,2026-08-31T21:38:53+08:00,ok
351907001,計量經濟學（一）,351,國際經營與貿易學系,21,19,0,40,false,true,2026-08-31T21:38:53+08:00,ok
351909001,數量方法（一）,351,國際經營與貿易學系,1,29,0,30,false,true,2026-08-31T21:38:53+08:00,ok
351948001,個體經濟理論（一）,351,國際經營與貿易學系,12,18,0,30,false,true,2026-08-31T21:38:53+08:00,ok
351950001,投資與資產組合,351,國際經營與貿易學系,20,0,0,20,true,true,2026-08-31T21:38:53+08:00,ok
352015001,高等數量方法研討,352,金融學系,4,6,0,10,false,true,2026-08-31T21:38:53+08:00,ok
352026001,金融專題研討,352,金融學系,0,30,0,30,false,true,2026-08-31T21:38:53+08:00,ok
352034001,高等計量經濟研討,352,金融學系,8,22,0,30,false,true,2026-08-31T21:38:53+08:00,ok
352052001,金融計量,352,金融學系,37,-7,0,30,true,true,2026-08-31T21:38:53+08:00,ok
352059001,金融機構財務與風險管理,352,金融學系,49,1,0,50,false,true,2026-08-31T21:38:53+08:00,ok
352062001,財務工程及金融創新,352,金融學系,34,1,0,35,false,true,2026-08-31T21:38:53+08:00,ok
352063001,投資分析,352,金融學系,48,2,0,50,false,true,2026-08-31T21:38:53+08:00,ok
352066001,財務數學,352,金融學系,30,0,0,30,true,true,2026-08-31T21:38:53+08:00,ok
352709001,金融機構經營管理與策略專題研討,352,金融學系,10,0,0,10,true,true,2026-08-31T21:38:53+08:00,ok
352710001,金融創新商品與案例分析,352,金融學系,25,0,0,25,true,true,2026-08-31T21:38:53+08:00,ok
352712001,金融機構經營管理與策略（一）,352,金融學系,0,10,0,10,false,true,2026-08-31T21:38:53+08:00,ok
352718001,現代金融實務：資產管理的實戰與挑戰,352,金融學系,16,44,0,60,false,true,2026-08-31T21:38:53+08:00,ok
352727001,財務經濟專題,352,金融學系,0,5,0,5,false,true,2026-08-31T21:38:53+08:00,ok
352729001,金融領域—證券市場,352,金融學系,9,1,0,10,false,true,2026-08-31T21:38:53+08:00,ok
352738001,貨幣政策與台灣經濟發展,352,金融學系,19,1,0,20,false,true,2026-08-31T21:38:53+08:00,ok
352744001,量化投資專題,352,金融學系,19,1,0,20,false,true,2026-08-31T21:38:53+08:00,ok
352753001,金融計算程式運用（二）,352,金融學系,20,0,0,20,true,true,2026-08-31T21:38:53+08:00,ok
352797001,銀行經營管理,352,金融學系,5,0,0,5,true,true,2026-08-31T21:38:53+08:00,ok
352819001,時間序列分析與應用,352,金融學系,10,0,0,10,true,true,2026-08-31T21:38:53+08:00,ok
352846001,金融機構效率分析,352,金融學系,9,21,0,30,false,true,2026-08-31T21:38:53+08:00,ok
353001001,高等財務會計理論,353,會計學系,52,3,0,55,false,true,2026-08-31T21:38:53+08:00,ok
353002001,高等管理會計,353,會計學系,38,17,0,55,false,true,2026-08-31T21:38:53+08:00,ok
353008001,高等審計學,353,會計學系,28,4,0,32,false,true,2026-08-31T21:38:53+08:00,ok
353010001,租稅法研究,353,會計學系,48,7,0,55,false,true,2026-08-31T21:38:53+08:00,ok
353015001,租稅規劃,353,會計學系,38,17,0,55,false,true,2026-08-31T21:38:53+08:00,ok
353740001,ESG策略之形成及執行－企業實作與實習（一）,353,會計學系,10,30,0,40,false,true,2026-08-31T21:38:53+08:00,ok
353780001,商業資料分析：Python（1）,353,會計學系,26,34,0,60,false,true,2026-08-31T21:38:53+08:00,ok
353782001,會計專題研討（九）,353,會計學系,4,6,0,10,false,true,2026-08-31T21:38:53+08:00,ok
353790001,財務報導目的之評價,353,會計學系,39,1,0,40,false,true,2026-08-31T21:38:53+08:00,ok
353796001,會計實務與法律專題研究（一）,353,會計學系,24,16,0,40,false,true,2026-08-31T21:38:53+08:00,ok
353807001,投資自己成為會計達人：黃金產業面面觀,353,會計學系,5,35,0,40,false,true,2026-08-31T21:38:53+08:00,ok
353810001,電腦審計,353,會計學系,14,1,0,15,false,true,2026-08-31T21:38:53+08:00,ok
353810011,電腦審計,353,會計學系,15,0,0,15,true,true,2026-08-31T21:38:53+08:00,ok
353817001,政府會計,353,會計學系,28,2,0,30,false,true,2026-08-31T21:38:53+08:00,ok
353824001,全球化趨勢下之會計專業新視界,353,會計學系,19,1,0,20,false,true,2026-08-31T21:38:53+08:00,ok
353866001,實證性會計研究,353,會計學系,30,0,0,30,true,true,2026-08-31T21:38:53+08:00,ok
354001001,高等數理統計,354,統計學系,38,2,0,40,false,true,2026-08-31T21:38:53+08:00,ok
354003001,數理統計專題,354,統計學系,3,7,0,10,false,true,2026-08-31T21:38:53+08:00,ok
354015001,線性模式專題,354,統計學系,3,7,0,10,false,true,2026-08-31T21:38:53+08:00,ok
354016001,機率論,354,統計學系,0,10,0,10,false,true,2026-08-31T21:38:53+08:00,ok
354714001,統計諮詢,354,統計學系,20,0,0,20,true,true,2026-08-31T21:38:53+08:00,ok
354715001,書報討論,354,統計學系,5,5,0,10,false,true,2026-08-31T21:38:53+08:00,ok
354717001,變數選取專題,354,統計學系,2,18,0,20,false,true,2026-08-31T21:38:53+08:00,ok
354719001,研究方法（一）,354,統計學系,37,33,0,70,false,true,2026-08-31T21:38:53+08:00,ok
354724001,品質管制系統,354,統計學系,7,23,0,30,false,true,2026-08-31T21:38:53+08:00,ok
354745001,應用迴歸分析,354,統計學系,35,0,0,35,true,true,2026-08-31T21:38:53+08:00,ok
354749001,研究方法（二）,354,統計學系,35,35,0,70,false,true,2026-08-31T21:38:53+08:00,ok
354770001,抽樣方法,354,統計學系,28,7,0,35,false,true,2026-08-31T21:38:53+08:00,ok
354790001,類別資料分析,354,統計學系,28,12,0,40,false,true,2026-08-31T21:38:53+08:00,ok
354918001,可靠度分析,354,統計學系,20,40,0,60,false,true,2026-08-31T21:38:53+08:00,ok
355104001,數量方法商業應用,355,企業管理學系,0,3,0,3,false,false,2026-08-31T21:38:53+08:00,ok
355105001,商學理論發展,355,企業管理學系,0,3,0,3,false,false,2026-08-31T21:38:53+08:00,ok
355485001,企業問題研討（五）,355,企業管理學系,1,0,0,1,true,true,2026-08-31T21:38:53+08:00,ok
355486001,行銷管理獨立研究—影響者行銷與創作者經濟,355,企業管理學系,1,0,0,1,true,true,2026-08-31T21:38:53+08:00,ok
355487001,微型企業策略研討（五）,355,企業管理學系,0,1,0,1,false,true,2026-08-31T21:38:53+08:00,ok
355501001,事業創新與智財策略,355,企業管理學系,0,3,0,3,false,false,2026-08-31T21:38:53+08:00,ok
355507001,質性研究方法,355,企業管理學系,3,2,0,5,false,true,2026-08-31T21:38:53+08:00,ok
355511001,組織領導學專題研討：理論與研究發展,355,企業管理學系,1,8,0,9,false,true,2026-08-31T21:38:53+08:00,ok
355516001,組織理論專題研討（一）,355,企業管理學系,2,6,0,8,false,true,2026-08-31T21:38:53+08:00,ok
355517001,個案教學法：理論與實作,355,企業管理學系,0,3,0,3,false,true,2026-08-31T21:38:53+08:00,ok
355519001,智慧電子化創新轉型,355,企業管理學系,0,3,0,3,false,true,2026-08-31T21:38:53+08:00,ok
355532001,科技與創新管理,355,企業管理學系,0,3,0,3,false,true,2026-08-31T21:38:53+08:00,ok
355582001,組織行為研討,355,企業管理學系,2,7,0,9,false,true,2026-08-31T21:38:53+08:00,ok
355628001,經營策略理論研討,355,企業管理學系,5,3,0,8,false,true,2026-08-31T21:38:53+08:00,ok
355642001,策略管理專題研討,355,企業管理學系,3,6,0,9,false,true,2026-08-31T21:38:53+08:00,ok
355650001,行銷研究方法,355,企業管理學系,3,2,0,5,false,true,2026-08-31T21:38:53+08:00,ok
356003001,專題研討,356,資訊管理學系,4,26,0,30,false,true,2026-08-31T21:38:53+08:00,ok
356005001,資訊管理研究,356,資訊管理學系,2,18,0,20,false,true,2026-08-31T21:38:53+08:00,ok
356008001,研究方法,356,資訊管理學系,30,10,0,40,false,true,2026-08-31T21:38:53+08:00,ok
356014001,創新科技技術,356,資訊管理學系,13,7,0,20,false,true,2026-08-31T21:38:53+08:00,ok
356015001,進階創新科技技術,356,資訊管理學系,3,2,0,5,false,true,2026-08-31T21:38:53+08:00,ok
356020001,決策科學,356,資訊管理學系,18,32,0,50,false,true,2026-08-31T21:38:53+08:00,ok
356021001,資料模式,356,資訊管理學系,4,46,0,50,false,true,2026-08-31T21:38:53+08:00,ok
356104001,數量方法商業應用,356,資訊管理學系,3,0,0,3,true,false,2026-08-31T21:38:53+08:00,ok
356105001,商學理論發展,356,資訊管理學系,4,0,0,4,true,false,2026-08-31T21:38:53+08:00,ok
356332001,可信任人工智慧,356,資訊管理學系,15,0,0,15,true,true,2026-08-31T21:38:53+08:00,ok
356333001,資訊理論,356,資訊管理學系,5,10,0,15,false,true,2026-08-31T21:38:53+08:00,ok
356334001,資安事件應變,356,資訊管理學系,5,10,0,15,false,true,2026-08-31T21:38:53+08:00,ok
356339001,Agentic AI 在金融領域的應用,356,資訊管理學系,25,0,0,25,true,true,2026-08-31T21:38:53+08:00,ok
356344011,區塊鏈與代幣經濟,356,資訊管理學系,30,0,0,30,true,true,2026-08-31T21:38:53+08:00,ok
356353001,工業物聯網與營運技術安全,356,資訊管理學系,1,14,0,15,false,true,2026-08-31T21:38:53+08:00,ok
356354001,數位科技安全風險治理與應用,356,資訊管理學系,15,0,0,15,true,true,2026-08-31T21:38:53+08:00,ok
356355001,物聯網資訊安全技術與實務,356,資訊管理學系,7,8,0,15,false,true,2026-08-31T21:38:53+08:00,ok
356357001,金融科技的網路安全：理論與應用,356,資訊管理學系,12,3,0,15,false,true,2026-08-31T21:38:53+08:00,ok
356358001,資料科學的商業應用,356,資訊管理學系,8,0,0,8,true,false,2026-08-31T21:38:53+08:00,ok
356366001,個案教學法：理論與實作,356,資訊管理學系,3,0,0,3,true,false,2026-08-31T21:38:53+08:00,ok
356372001,智慧電子化創新轉型,356,資訊管理學系,3,0,0,3,true,false,2026-08-31T21:38:53+08:00,ok
356373001,科技與創新管理,356,資訊管理學系,4,0,0,4,true,false,2026-08-31T21:38:53+08:00,ok
356380001,事業創新與智財策略,356,資訊管理學系,3,0,0,3,true,false,2026-08-31T21:38:53+08:00,ok
356392001,數位創新沙龍,356,資訊管理學系,12,0,0,12,true,true,2026-08-31T21:38:53+08:00,ok
356814001,進階創新科技技術,356,資訊管理學系,25,0,0,25,true,true,2026-08-31T21:38:53+08:00,ok
357013001,計量經濟學,357,財務管理學系,40,0,0,40,true,false,2026-08-31T21:38:53+08:00,ok
357019001,財務管理個案研究,357,財務管理學系,38,2,0,40,false,false,2026-08-31T21:38:53+08:00,ok
357028001,財務理論與政策,357,財務管理學系,40,0,0,40,true,false,2026-08-31T21:38:53+08:00,ok
357035001,財務學術研討（一）,357,財務管理學系,2,3,0,5,false,false,2026-08-31T21:38:53+08:00,ok
357041001,衍生性金融商品,357,財務管理學系,40,0,0,40,true,false,2026-08-31T21:38:53+08:00,ok
357042001,財務理論研討（一）：離散時間模式,357,財務管理學系,2,3,0,5,false,false,2026-08-31T21:38:53+08:00,ok
357854001,機構投資人—理論與實證,357,財務管理學系,20,0,0,20,true,true,2026-08-31T21:38:53+08:00,ok
357858001,金融商品與交易策略,357,財務管理學系,5,0,0,5,true,false,2026-08-31T21:38:53+08:00,ok
357859001,財務研究方法,357,財務管理學系,9,1,0,10,false,false,2026-08-31T21:38:53+08:00,ok
357863001,金融領域—證券市場,357,財務管理學系,15,0,0,15,true,false,2026-08-31T21:38:53+08:00,ok
357872001,金控全方位人才實務,357,財務管理學系,15,0,0,15,true,true,2026-08-31T21:38:53+08:00,ok
357880001,不動產投資與財務,357,財務管理學系,50,0,0,50,true,true,2026-08-31T21:38:53+08:00,ok
357889001,壽險經營管理實務講座,357,財務管理學系,5,0,0,5,true,false,2026-08-31T21:38:53+08:00,ok
357907001,創業投資管理,357,財務管理學系,48,2,0,50,false,true,2026-08-31T21:38:53+08:00,ok
357912001,財務論文研讀,357,財務管理學系,0,5,0,5,false,true,2026-08-31T21:38:53+08:00,ok
357924001,企業重組與購併,357,財務管理學系,22,13,0,35,false,true,2026-08-31T21:38:53+08:00,ok
358003001,保險法,358,風險管理與保險學系,34,6,0,40,false,true,2026-08-31T21:38:53+08:00,ok
358016001,保險財務管理,358,風險管理與保險學系,16,4,0,20,false,true,2026-08-31T21:38:53+08:00,ok
358022001,壽險數學,358,風險管理與保險學系,11,19,0,30,false,true,2026-08-31T21:38:53+08:00,ok
358031001,隨機模型建構與應用,358,風險管理與保險學系,10,10,0,20,false,true,2026-08-31T21:38:53+08:00,ok
358065001,保險實證研究方法,358,風險管理與保險學系,16,4,0,20,false,true,2026-08-31T21:38:53+08:00,ok
358066001,長壽風險與退休金專題,358,風險管理與保險學系,0,5,0,5,false,true,2026-08-31T21:38:53+08:00,ok
358067001,長壽風險與退休金專題,358,風險管理與保險學系,12,8,0,20,false,true,2026-08-31T21:38:53+08:00,ok
358073001,保險業法令遵循專題,358,風險管理與保險學系,17,3,0,20,false,true,2026-08-31T21:38:53+08:00,ok
358075001,保險案例專題研究,358,風險管理與保險學系,8,12,0,20,false,true,2026-08-31T21:38:53+08:00,ok
358076001,保險業公司治理專題,358,風險管理與保險學系,12,8,0,20,false,true,2026-08-31T21:38:53+08:00,ok
358077001,保險業公司治理專題,358,風險管理與保險學系,1,4,0,5,false,true,2026-08-31T21:38:53+08:00,ok
358763001,財務經濟學,358,風險管理與保險學系,3,2,0,5,false,true,2026-08-31T21:38:53+08:00,ok
358765001,數位資產與未來金融市場,358,風險管理與保險學系,30,0,0,30,true,true,2026-08-31T21:38:53+08:00,ok
358767001,隨機模型建構與應用,358,風險管理與保險學系,1,4,0,5,false,true,2026-08-31T21:38:53+08:00,ok
358772001,保險與風險管理研究專題（一）,358,風險管理與保險學系,4,11,0,15,false,false,2026-08-31T21:38:53+08:00,ok
358776001,ESG永續投資與綠色金融創新,358,風險管理與保險學系,24,1,0,25,false,true,2026-08-31T21:38:53+08:00,ok
358780001,保險公司IFRS、利率與匯率風險管理專題,358,風險管理與保險學系,18,12,0,30,false,true,2026-08-31T21:38:53+08:00,ok
358781001,保險案例專題研究,358,風險管理與保險學系,0,5,0,5,false,true,2026-08-31T21:38:53+08:00,ok
358796001,保險財務專題,358,風險管理與保險學系,3,2,0,5,false,true,2026-08-31T21:38:53+08:00,ok
358805001,壽險經營管理實務講座,358,風險管理與保險學系,15,5,0,20,false,true,2026-08-31T21:38:53+08:00,ok
358823001,責任保險專題研究,358,風險管理與保險學系,2,13,0,15,false,true,2026-08-31T21:38:53+08:00,ok
358841001,金融機構風險管理專題,358,風險管理與保險學系,0,30,0,30,false,true,2026-08-31T21:38:53+08:00,ok
358912001,法學實證研究導論,358,風險管理與保險學系,1,14,0,15,false,true,2026-08-31T21:38:53+08:00,ok
358914001,區塊鏈與Python程式設計簡介,358,風險管理與保險學系,14,1,0,15,false,true,2026-08-31T21:38:53+08:00,ok
363001001,團隊經營與領導,363,企業管理研究所MBA學位學程,95,1,0,96,false,false,2026-08-31T21:38:53+08:00,ok
363002001,管理會計,363,企業管理研究所MBA學位學程,52,0,0,52,true,false,2026-08-31T21:38:53+08:00,ok
363002011,管理會計,363,企業管理研究所MBA學位學程,53,1,0,54,false,false,2026-08-31T21:38:53+08:00,ok
363004001,商業數量方法,363,企業管理研究所MBA學位學程,50,0,0,50,true,false,2026-08-31T21:38:53+08:00,ok
363004011,商業數量方法,363,企業管理研究所MBA學位學程,49,1,0,50,false,false,2026-08-31T21:38:53+08:00,ok
363005001,組織理論與管理,363,企業管理研究所MBA學位學程,50,0,0,50,true,true,2026-08-31T21:38:53+08:00,ok
363005011,組織理論與管理,363,企業管理研究所MBA學位學程,50,0,0,50,true,true,2026-08-31T21:38:53+08:00,ok
363006001,行銷管理,363,企業管理研究所MBA學位學程,51,-1,0,50,true,true,2026-08-31T21:38:53+08:00,ok
363006011,行銷管理,363,企業管理研究所MBA學位學程,51,-1,0,50,true,true,2026-08-31T21:38:53+08:00,ok
363008001,人力資源管理,363,企業管理研究所MBA學位學程,43,-3,0,40,true,true,2026-08-31T21:38:53+08:00,ok
363008011,人力資源管理,363,企業管理研究所MBA學位學程,40,0,0,40,true,true,2026-08-31T21:38:53+08:00,ok
363008021,人力資源管理,363,企業管理研究所MBA學位學程,20,20,0,40,false,true,2026-08-31T21:38:53+08:00,ok
363010001,國際企業管理,363,企業管理研究所MBA學位學程,43,-3,0,40,true,true,2026-08-31T21:38:53+08:00,ok
363010011,國際企業管理,363,企業管理研究所MBA學位學程,38,2,0,40,false,true,2026-08-31T21:38:53+08:00,ok
363015001,策略管理,363,企業管理研究所MBA學位學程,43,-3,0,40,true,true,2026-08-31T21:38:53+08:00,ok
363016001,低碳時代企業永續發展研討,363,企業管理研究所MBA學位學程,39,1,0,40,false,true,2026-08-31T21:38:53+08:00,ok
363019001,職涯探索與發展,363,企業管理研究所MBA學位學程,1,59,0,60,false,true,2026-08-31T21:38:53+08:00,ok
363022001,營運與供應鏈管理,363,企業管理研究所MBA學位學程,40,0,0,40,true,true,2026-08-31T21:38:53+08:00,ok
363022011,營運與供應鏈管理,363,企業管理研究所MBA學位學程,25,15,0,40,false,true,2026-08-31T21:38:53+08:00,ok
363022021,營運與供應鏈管理,363,企業管理研究所MBA學位學程,41,-1,0,40,true,true,2026-08-31T21:38:53+08:00,ok
363847001,高層視角與經營洞察,363,企業管理研究所MBA學位學程,40,0,0,40,true,true,2026-08-31T21:38:53+08:00,ok
363848001,智能供應鏈：趨勢與應用,363,企業管理研究所MBA學位學程,40,0,0,40,true,true,2026-08-31T21:38:53+08:00,ok
363849001,職場健康與福祉,363,企業管理研究所MBA學位學程,39,1,0,40,false,true,2026-08-31T21:38:53+08:00,ok
363850001,人工智慧實務應用專案,363,企業管理研究所MBA學位學程,12,0,0,12,true,true,2026-08-31T21:38:53+08:00,ok
363856001,全球企業經營與產業發展趨勢－日本,363,企業管理研究所MBA學位學程,0,25,0,25,false,true,2026-08-31T21:38:53+08:00,ok
363860001,全球及本土企業經營,363,企業管理研究所MBA學位學程,0,25,0,25,false,true,2026-08-31T21:38:53+08:00,ok
363864001,全球及本土企業經營（一）,363,企業管理研究所MBA學位學程,0,25,0,25,false,true,2026-08-31T21:38:53+08:00,ok
363868001,專利申請實務,363,企業管理研究所MBA學位學程,23,17,0,40,false,true,2026-08-31T21:38:53+08:00,ok
363874001,商業營運的數據與決策分析,363,企業管理研究所MBA學位學程,40,0,0,40,true,true,2026-08-31T21:38:53+08:00,ok
363887001,產業投資評析之方法與實務,363,企業管理研究所MBA學位學程,24,0,0,24,true,true,2026-08-31T21:38:53+08:00,ok
363914001,行銷研究,363,企業管理研究所MBA學位學程,25,15,0,40,false,true,2026-08-31T21:38:53+08:00,ok
363931001,企業專案研討（Ａ）,363,企業管理研究所MBA學位學程,0,5,0,5,false,true,2026-08-31T21:38:53+08:00,ok
363932001,企業專案研討（Ｂ）,363,企業管理研究所MBA學位學程,0,5,0,5,false,true,2026-08-31T21:38:53+08:00,ok
363949001,經濟學,363,企業管理研究所MBA學位學程,5,0,0,5,true,false,2026-08-31T21:38:53+08:00,ok
363950001,會計學,363,企業管理研究所MBA學位學程,18,0,0,18,true,false,2026-08-31T21:38:53+08:00,ok
364005001,智慧財產權法,364,科技管理與智慧財產研究所,16,9,0,25,false,true,2026-08-31T21:38:53+08:00,ok
364024011,社會科學研究方法,364,科技管理與智慧財產研究所,4,8,0,12,false,true,2026-08-31T21:38:53+08:00,ok
364033001,質性研究方法研討,364,科技管理與智慧財產研究所,10,5,0,15,false,true,2026-08-31T21:38:53+08:00,ok
364039001,科技管理與智慧財產理論研討（一）,364,科技管理與智慧財產研究所,2,8,0,10,false,true,2026-08-31T21:38:53+08:00,ok
364041001,科技管理與智慧財產理論研討（三）,364,科技管理與智慧財產研究所,3,7,0,10,false,true,2026-08-31T21:38:53+08:00,ok
364065001,思考脈絡－創新採納與擴散,364,科技管理與智慧財產研究所,30,10,0,40,false,true,2026-08-31T21:38:53+08:00,ok
364068001,策略性專案與作業管理,364,科技管理與智慧財產研究所,40,0,0,40,true,true,2026-08-31T21:38:53+08:00,ok
364072001,科技與創新管理,364,科技管理與智慧財產研究所,38,9,0,47,false,true,2026-08-31T21:38:53+08:00,ok
364075001,著作權法律與管理,364,科技管理與智慧財產研究所,12,13,0,25,false,true,2026-08-31T21:38:53+08:00,ok
364079001,科技與創新管理研討,364,科技管理與智慧財產研究所,7,5,0,12,false,true,2026-08-31T21:38:53+08:00,ok
